epoch,train_loss,train_iou,val_loss,val_iou
1,0.4392286664247513,0.40944572508335114,0.032207219395786524,0.6134050488471985
2,0.2328178396821022,0.4921472179889679,0.033437411300837994,0.5755139887332916
3,0.2238057243824005,0.49920780062675474,0.030873393174260855,0.6110770851373672
4,0.1941277676820755,0.5096861219406128,0.03271631384268403,0.5934162437915802
5,0.17812497973442076,0.5193530988693237,0.03409830899909139,0.6033182293176651
6,0.20593932926654815,0.51446562230587,0.03565084794536233,0.6020563393831253
7,0.1524270913004875,0.5466259503364563,0.03176363185048103,0.6109119355678558
8,0.15169077590107918,0.5567841029167175,0.034520119428634644,0.6330280601978302
9,0.18985573709011078,0.5124230659008027,0.03622615523636341,0.5804118514060974
10,0.1474964874982834,0.5586867952346801,0.03437379375100136,0.6111253350973129
11,0.1740390709042549,0.5376587927341461,0.03253057086840272,0.6091560274362564
12,0.1680047844350338,0.5433327746391297,0.030971247237175703,0.6231613457202911
13,0.1586470451951027,0.5510905539989471,0.031850696075707674,0.6215870529413223
14,0.16035597622394562,0.5454164040088654,0.028489602729678154,0.6367845237255096
15,0.1621561548113823,0.5446757411956787,0.031368568539619446,0.630614310503006
16,0.1529034420847893,0.5506802189350128,0.029557049740105867,0.6257583647966385
17,0.15232424363493918,0.5594115483760834,0.031132930424064398,0.6315901875495911
18,0.14102891474962234,0.5678008890151978,0.029924774076789618,0.6328741610050201
19,0.15244007542729376,0.5569256508350372,0.03214919753372669,0.6244721859693527
20,0.1741192916035652,0.5438264954090118,0.029627482406795025,0.6320326626300812
21,0.15773964077234268,0.5604375147819519,0.032303467858582735,0.6290873438119888
22,0.15155096530914305,0.5535834801197052,0.03207499394193292,0.6292763650417328
23,0.17739455804228782,0.5384391403198242,0.030142691917717457,0.6348735392093658
24,0.16497269168496131,0.5461375403404236,0.029727930203080177,0.6347553879022598
25,0.1816004380583763,0.5346455812454224,0.0273802955634892,0.6331620216369629
26,0.1602020213007927,0.5503271448612214,0.027741365134716034,0.644598662853241
27,0.16362507715821267,0.5486271405220031,0.030760546680539846,0.6400689482688904
28,0.14711328446865082,0.5596376228332519,0.03377584042027593,0.6361076682806015
29,0.17313496440649032,0.5417782938480378,0.03076975466683507,0.6324859261512756
30,0.16747811049222947,0.5417920649051666,0.029522361233830452,0.6290855705738068
31,0.16340721577405928,0.5455129218101501,0.029195282142609358,0.6431156694889069
32,0.18162594705820084,0.5340203714370727,0.03182647796347737,0.6270679086446762
33,0.16926822394132615,0.5435671901702881,0.030179066117852926,0.6349292546510696
34,0.1503724867105484,0.5517999494075775,0.03238360630348325,0.6288603395223618
35,0.13599710643291474,0.5767167246341706,0.028921053744852543,0.6399837583303452
36,0.14809260815382003,0.5628534924983978,0.029563881922513247,0.6391584873199463
37,0.13699012234807015,0.5731599307060242,0.028804282657802105,0.6408961713314056
38,0.17461462691426277,0.536821037530899,0.02737760776653886,0.6358239948749542
39,0.18099595248699188,0.5284672451019287,0.02946830214932561,0.6316097974777222
40,0.1525714609026909,0.5601060199737549,0.029562730342149734,0.6437675803899765
41,0.1508662761747837,0.5650294756889344,0.03168456628918648,0.6332038938999176
42,0.15937647193670273,0.5506565296649932,0.028193471487611532,0.6455669552087784
43,0.17790997490286828,0.5324477589130402,0.03198779746890068,0.6274261474609375
44,0.18626951545476914,0.5325666069984436,0.026374246459454298,0.638755202293396
45,0.16088286370038987,0.5484253656864166,0.02928808517754078,0.6343086808919907
46,0.15816232323646545,0.549138926267624,0.03207146842032671,0.630087211728096
47,0.14986273795366287,0.5532275128364563,0.027806722559034824,0.6445143818855286
48,0.17987029016017914,0.5351297497749329,0.030263034626841545,0.628794476389885
49,0.1395288226008415,0.5679892063140869,0.0316234827041626,0.6310830116271973
50,0.15391331493854524,0.5534812438488007,0.029206959530711174,0.6365775316953659
51,0.14573356807231902,0.5593943059444427,0.029053076170384884,0.6375052034854889
52,0.1437389859557152,0.5645966815948487,0.02663013944402337,0.6406081169843674
53,0.1459683832526207,0.5602517580986023,0.029499500524252653,0.6394228339195251
54,0.15035804480314255,0.5621066546440124,0.029250217601656914,0.640197291970253
55,0.14608951956033706,0.5652484142780304,0.031762623228132725,0.633065864443779
56,0.1596385881304741,0.5519711518287659,0.030808712355792522,0.6354882270097733
57,0.14875748246908188,0.5626178884506225,0.0302006583660841,0.6346374154090881
58,0.13454958081245422,0.5703206145763398,0.030024974141269922,0.6354625225067139
59,0.15042028367519378,0.5568758141994476,0.028980259783565998,0.636199101805687
60,0.14743417292833327,0.5644128799438477,0.02756623039022088,0.6432078033685684
61,0.17279649317264556,0.5363002109527588,0.029580825474113226,0.636109471321106
62,0.13962442815303802,0.568392618894577,0.03174297325313091,0.6342355906963348
63,0.13980579167604446,0.575395314693451,0.02787326229736209,0.6476216316223145
64,0.13184220671653749,0.57626216173172,0.027806601487100124,0.648407831788063
65,0.1683346399664879,0.5453308236598968,0.03146390849724412,0.6321811676025391
66,0.1491490849852562,0.55980970621109,0.03120625950396061,0.6382578015327454
67,0.16229484528303145,0.5480866765975952,0.027086404617875814,0.6422316431999207
68,0.13839543253183365,0.5728580033779145,0.03004787629470229,0.6394221484661102
69,0.18047264367341995,0.5438284057378769,0.03132597077637911,0.6307053416967392
