epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,360.901,1.6972,1.74061,1.61279,0.30997,0.3202,0.24499,0.0804,2.22886,2.26928,1.94767,0.000959289,0.000959289,0.000959289
67,366.279,1.68512,1.71569,1.60467,0.30364,0.31527,0.21921,0.07235,2.19717,2.27405,1.88426,0.000958044,0.000958044,0.000958044
68,371.629,1.68845,1.7025,1.6072,0.33924,0.31527,0.27191,0.0868,2.23656,2.24373,1.91313,0.000956782,0.000956782,0.000956782
69,376.891,1.67159,1.654,1.59137,0.2721,0.32266,0.20902,0.06328,2.42239,2.38944,2.11948,0.000955502,0.000955502,0.000955502
70,382.57,1.64382,1.68542,1.56874,0.28179,0.30788,0.22033,0.06998,2.30152,2.34182,2.02272,0.000954205,0.000954205,0.000954205
71,387.992,1.67877,1.65913,1.5904,0.29148,0.35222,0.24534,0.07632,2.33045,2.21666,2.00908,0.000952889,0.000952889,0.000952889
72,393.516,1.66229,1.64192,1.58992,0.33713,0.31527,0.23985,0.07531,2.39427,2.33924,2.07172,0.000951556,0.000951556,0.000951556
73,398.576,1.66683,1.6232,1.56429,0.34044,0.32266,0.25133,0.08388,2.29144,2.23062,1.97335,0.000950206,0.000950206,0.000950206
74,403.578,1.67646,1.62082,1.5976,0.3262,0.32266,0.23529,0.07385,2.28889,2.32759,1.97745,0.000948837,0.000948837,0.000948837
75,408.851,1.6618,1.63779,1.577,0.31445,0.29803,0.22513,0.07075,2.379,2.30697,2.10388,0.000947452,0.000947452,0.000947452
76,414.016,1.65145,1.59939,1.58213,0.32855,0.33251,0.24398,0.07426,2.33164,2.30399,2.02757,0.000946048,0.000946048,0.000946048
77,420.217,1.63554,1.57409,1.55368,0.29206,0.35222,0.25239,0.07727,2.41254,2.30715,2.11276,0.000944628,0.000944628,0.000944628
78,426.051,1.63895,1.5732,1.55836,0.31975,0.32266,0.23843,0.07069,2.39998,2.22052,2.11424,0.000943189,0.000943189,0.000943189
79,432.941,1.64302,1.58394,1.55312,0.28076,0.33005,0.21685,0.07039,2.31445,2.31861,1.99327,0.000941734,0.000941734,0.000941734
80,438.714,1.65351,1.58746,1.56544,0.34325,0.34975,0.2573,0.08219,2.28867,2.22906,2.04024,0.000940262,0.000940262,0.000940262
81,443.878,1.64102,1.53356,1.56731,0.2922,0.34729,0.22388,0.0701,2.36246,2.28568,2.08742,0.000938772,0.000938772,0.000938772
82,448.988,1.63054,1.53429,1.55045,0.30895,0.33498,0.24314,0.08135,2.29198,2.25858,1.98571,0.000937265,0.000937265,0.000937265
83,454.282,1.57693,1.486,1.51425,0.33582,0.29064,0.2388,0.07268,2.43665,2.35859,2.13064,0.000935741,0.000935741,0.000935741
84,459.837,1.597,1.47058,1.52474,0.30606,0.32046,0.24288,0.07954,2.36341,2.36711,2.03226,0.0009342,0.0009342,0.0009342
85,465.09,1.58106,1.45601,1.5177,0.34958,0.3399,0.25944,0.084,2.32511,2.29526,2.03305,0.000932642,0.000932642,0.000932642
86,470.69,1.58855,1.43497,1.52761,0.35486,0.31527,0.23034,0.07104,2.38818,2.37595,2.13282,0.000931067,0.000931067,0.000931067
87,475.666,1.59096,1.44636,1.52433,0.28912,0.3399,0.22307,0.07368,2.39485,2.31991,2.08262,0.000929476,0.000929476,0.000929476
88,480.883,1.58729,1.44552,1.52631,0.30289,0.35714,0.23107,0.07816,2.3912,2.2846,2.14771,0.000927867,0.000927867,0.000927867
89,485.947,1.60252,1.45109,1.53705,0.34074,0.25123,0.21631,0.06828,2.4294,2.45606,2.11068,0.000926242,0.000926242,0.000926242
90,491.131,1.58255,1.4226,1.51013,0.33316,0.31034,0.23615,0.07442,2.46171,2.37219,2.15208,0.000924601,0.000924601,0.000924601
91,496.66,1.56906,1.39213,1.49624,0.27518,0.367,0.22668,0.07473,2.48721,2.36652,2.2257,0.000922942,0.000922942,0.000922942
92,502.233,1.59029,1.40715,1.52193,0.34388,0.3421,0.24769,0.08024,2.40763,2.1974,2.13941,0.000921268,0.000921268,0.000921268
93,507.641,1.54751,1.40517,1.48418,0.28161,0.37438,0.22404,0.07692,2.29861,2.3005,2.02791,0.000919576,0.000919576,0.000919576
94,512.684,1.56224,1.37306,1.49339,0.2506,0.31034,0.18458,0.06076,2.47808,2.45437,2.16607,0.000917869,0.000917869,0.000917869
95,517.796,1.55958,1.32658,1.48885,0.30518,0.30788,0.21949,0.07308,2.47903,2.39834,2.19548,0.000916145,0.000916145,0.000916145
96,522.657,1.56049,1.35793,1.50752,0.31544,0.2985,0.22323,0.06962,2.46266,2.357,2.22336,0.000914405,0.000914405,0.000914405
97,528.556,1.53954,1.30476,1.48209,0.33009,0.30788,0.21113,0.06399,2.56693,2.34656,2.27863,0.000912649,0.000912649,0.000912649
98,533.861,1.53933,1.30742,1.47405,0.32609,0.29064,0.23095,0.07417,2.37434,2.31629,2.11889,0.000910876,0.000910876,0.000910876
99,539.949,1.52908,1.30435,1.47091,0.32437,0.34293,0.236,0.07136,2.45342,2.35228,2.16271,0.000909088,0.000909088,0.000909088
100,545.712,1.52895,1.27477,1.46413,0.28997,0.2931,0.19886,0.06092,2.57956,2.50002,2.31654,0.000907284,0.000907284,0.000907284
101,551.223,1.54494,1.25795,1.46402,0.30665,0.32266,0.22722,0.07404,2.47312,2.34202,2.21225,0.000905463,0.000905463,0.000905463
102,556.69,1.51651,1.24443,1.44767,0.29731,0.33744,0.23855,0.07091,2.51905,2.46399,2.24427,0.000903627,0.000903627,0.000903627
103,561.821,1.5169,1.24914,1.44586,0.30916,0.32512,0.23421,0.06949,2.56934,2.31145,2.32863,0.000901776,0.000901776,0.000901776
104,567.108,1.50913,1.23836,1.45786,0.32582,0.34975,0.24013,0.06835,2.59304,2.4508,2.36326,0.000899908,0.000899908,0.000899908
105,572.127,1.51857,1.24171,1.4484,0.35726,0.2931,0.24369,0.07754,2.5719,2.38659,2.2952,0.000898025,0.000898025,0.000898025
106,578.336,1.48651,1.20648,1.44339,0.35003,0.31773,0.24217,0.08208,2.49988,2.36304,2.20269,0.000896127,0.000896127,0.000896127
107,583.409,1.49723,1.19516,1.43726,0.32614,0.36453,0.26781,0.08599,2.49844,2.36489,2.26159,0.000894213,0.000894213,0.000894213
108,588.626,1.50445,1.19457,1.43328,0.33891,0.26847,0.22236,0.07109,2.59866,2.34105,2.35395,0.000892283,0.000892283,0.000892283
109,593.904,1.50038,1.20631,1.46051,0.39752,0.33005,0.25191,0.07973,2.54875,2.32424,2.30708,0.000890339,0.000890339,0.000890339
110,599.316,1.47449,1.17015,1.41511,0.33414,0.3202,0.24269,0.08035,2.48206,2.3979,2.17017,0.000888379,0.000888379,0.000888379
111,605.082,1.49393,1.16672,1.43802,0.35596,0.27833,0.22706,0.07468,2.56245,2.37052,2.29519,0.000886404,0.000886404,0.000886404
112,610.159,1.464,1.15061,1.41161,0.32035,0.31773,0.23645,0.08321,2.45128,2.3196,2.2132,0.000884414,0.000884414,0.000884414
113,615.258,1.47612,1.16368,1.42331,0.34962,0.34236,0.25256,0.07751,2.50079,2.31097,2.28101,0.000882409,0.000882409,0.000882409
114,620.282,1.46792,1.1065,1.4261,0.39552,0.29064,0.25274,0.08408,2.60065,2.54113,2.35029,0.000880389,0.000880389,0.000880389
115,626.057,1.47114,1.12166,1.41851,0.37567,0.28571,0.25009,0.08085,2.55959,2.53455,2.27109,0.000878354,0.000878354,0.000878354
116,631.476,1.47517,1.13314,1.41632,0.37627,0.30788,0.24793,0.07487,2.54108,2.3928,2.29229,0.000876305,0.000876305,0.000876305
117,636.792,1.46265,1.14015,1.40742,0.33769,0.32266,0.2417,0.08188,2.50683,2.46245,2.23746,0.000874241,0.000874241,0.000874241
118,641.913,1.45843,1.11258,1.40315,0.33387,0.34236,0.23007,0.07313,2.61412,2.54345,2.33891,0.000872162,0.000872162,0.000872162
119,647.015,1.42426,1.03672,1.3813,0.28244,0.29763,0.20179,0.06234,2.60508,2.6193,2.27445,0.000870069,0.000870069,0.000870069
120,652.237,1.43172,1.03474,1.38982,0.30862,0.35222,0.2301,0.07131,2.66524,2.38118,2.41068,0.000867961,0.000867961,0.000867961
121,657.438,1.44451,1.04911,1.38937,0.30568,0.39409,0.25978,0.0824,2.60295,2.43273,2.33012,0.000865839,0.000865839,0.000865839
122,663.205,1.45443,1.05021,1.39816,0.35134,0.31773,0.24319,0.07896,2.60172,2.34263,2.39482,0.000863703,0.000863703,0.000863703
123,668.479,1.41812,1.06677,1.37756,0.37959,0.3202,0.24574,0.08337,2.55169,2.40308,2.30299,0.000861553,0.000861553,0.000861553
124,674.331,1.40389,1.0198,1.37352,0.31162,0.29436,0.23994,0.07685,2.5968,2.59509,2.36,0.000859389,0.000859389,0.000859389
125,679.248,1.43957,1.04692,1.39065,0.35032,0.30049,0.22959,0.07138,2.65603,2.51715,2.45778,0.00085721,0.00085721,0.00085721
126,684.281,1.38907,1.03761,1.3571,0.31178,0.33005,0.24926,0.08637,2.54497,2.51983,2.30684,0.000855018,0.000855018,0.000855018
127,689.282,1.43916,1.04236,1.4059,0.3033,0.34729,0.23797,0.07434,2.68824,2.55228,2.47747,0.000852812,0.000852812,0.000852812
128,694.568,1.41372,1.01932,1.36621,0.29525,0.35703,0.22112,0.07152,2.59066,2.54565,2.334,0.000850592,0.000850592,0.000850592
129,700.033,1.38029,0.98676,1.34543,0.34509,0.31773,0.24069,0.07425,2.60873,2.54242,2.38027,0.000848358,0.000848358,0.000848358
130,705.967,1.3926,0.98427,1.35991,0.39733,0.32477,0.24454,0.07871,2.58864,2.58069,2.37995,0.000846111,0.000846111,0.000846111
131,711.976,1.3946,1.01874,1.35746,0.35941,0.31773,0.24518,0.07422,2.69687,2.46454,2.46785,0.000843851,0.000843851,0.000843851
132,717.257,1.38829,0.98279,1.34921,0.32218,0.29557,0.21511,0.071,2.60693,2.59807,2.34096,0.000841577,0.000841577,0.000841577
133,722.65,1.3741,0.95754,1.35477,0.36442,0.2655,0.22109,0.0754,2.65013,2.66837,2.40589,0.00083929,0.00083929,0.00083929
134,727.821,1.35603,0.96623,1.32638,0.41195,0.2734,0.24722,0.08682,2.60778,2.48566,2.38657,0.000836989,0.000836989,0.000836989
135,733.229,1.38145,0.94442,1.35067,0.33103,0.31281,0.22414,0.0742,2.74648,2.52644,2.59895,0.000834676,0.000834676,0.000834676
136,738.423,1.395,0.99446,1.35827,0.32077,0.34897,0.24676,0.08305,2.67158,2.52857,2.44544,0.000832349,0.000832349,0.000832349
137,744.217,1.38972,0.94857,1.34907,0.31401,0.31034,0.24182,0.07704,2.5953,2.51855,2.37002,0.00083001,0.00083001,0.00083001
