epoch,train_loss,train_iou,val_loss,val_iou
1,0.782810184955597,0.434715588092804,0.2407560646533966,0.5961921066045761
2,0.6211060976982117,0.5235140657424927,0.21228355169296265,0.6496177017688751
3,0.6262064707279206,0.5254222452640533,0.20304328203201294,0.6592562198638916
4,0.5661878514289856,0.5559426724910737,0.1961982101202011,0.6714815497398376
5,0.5720407080650329,0.5554706668853759,0.1970026195049286,0.6680724322795868
6,0.5907394504547119,0.5430523777008056,0.19873903691768646,0.6765383630990982
7,0.5545680427551269,0.5671951055526734,0.19395636022090912,0.6829322427511215
8,0.573095817565918,0.5556168735027314,0.19539044797420502,0.6687993258237839
9,0.5796459269523621,0.5509011614322662,0.18343839049339294,0.6932617127895355
10,0.5434805583953858,0.5715672755241394,0.20456717908382416,0.6661704927682877
11,0.5122678732872009,0.5916222071647644,0.19987358152866364,0.6647875905036926
12,0.5389007937908172,0.5730738997459411,0.18624816834926605,0.6890759915113449
13,0.5289987337589264,0.5843213093280792,0.18732893466949463,0.6881541609764099
14,0.5433740139007568,0.5740554237365723,0.18492524325847626,0.684382289648056
15,0.539017403125763,0.5751227784156799,0.1862320750951767,0.6887205392122269
16,0.4810287404060364,0.6151847147941589,0.17752757668495178,0.6987625807523727
17,0.5137516593933106,0.5937100601196289,0.1818472146987915,0.6940285563468933
18,0.5397758412361146,0.576648267507553,0.1813262403011322,0.6892557293176651
19,0.5393411195278168,0.5823329865932465,0.18055976927280426,0.6968202441930771
20,0.5663704216480255,0.5595189344882965,0.17843936383724213,0.6948837637901306
21,0.5076967346668243,0.5987278020381928,0.18303117156028748,0.6946389675140381
22,0.5133440279960633,0.5934258878231049,0.18132564425468445,0.694177508354187
23,0.5395692873001099,0.5757622814178467,0.17841501533985138,0.6986294090747833
24,0.5136222767829896,0.5962419664859772,0.18063749372959137,0.6971573382616043
25,0.5261921072006226,0.5846500205993652,0.1885162740945816,0.6855080723762512
26,0.5057717108726502,0.5979190587997436,0.18376143276691437,0.6927397698163986
27,0.5650460743904113,0.5630990850925446,0.1802106648683548,0.6952625215053558
28,0.5157186198234558,0.5923646092414856,0.17674635350704193,0.7010179907083511
29,0.5161773896217347,0.5942012178897857,0.180647075176239,0.6968646347522736
30,0.5763576519489289,0.5593607807159424,0.17899921536445618,0.6980900317430496
31,0.5283987522125244,0.585701504945755,0.18541599810123444,0.6945411413908005
32,0.4993776297569275,0.6035378170013428,0.18023499846458435,0.6967281252145767
33,0.5027272844314575,0.6022721612453461,0.18470913171768188,0.6933048367500305
34,0.5141017758846282,0.5966706526279449,0.18535085022449493,0.6952998340129852
35,0.5243481504917145,0.5880741703510285,0.18278861045837402,0.6929807066917419
36,0.5146554684638978,0.5932518637180328,0.1837756633758545,0.6937705874443054
37,0.49687692761421204,0.6055230176448823,0.18343985080718994,0.6953634917736053
38,0.49537243485450744,0.606395388841629,0.17919832468032837,0.6963570713996887
39,0.4982105207443237,0.6065084767341614,0.18102900683879852,0.6961702108383179
40,0.5315675926208496,0.5843900406360626,0.18145634233951569,0.6951505243778229
41,0.5178069639205932,0.5919880962371826,0.17906755208969116,0.696659117937088
42,0.494647364616394,0.6053968501091004,0.1830044388771057,0.6932064145803452
43,0.5659201586246491,0.5606361138820648,0.18070746958255768,0.6978629976511002
44,0.5191953194141388,0.5915732288360596,0.1807330846786499,0.6966840922832489
45,0.5032475697994232,0.6036858975887298,0.1790643036365509,0.6996656954288483
46,0.5138624620437622,0.5936053812503814,0.1867954432964325,0.6920240372419357
47,0.48018901109695433,0.6153499579429627,0.18294620513916016,0.6956703811883926
48,0.5060295343399048,0.5997584450244904,0.17967070639133453,0.7001148611307144
49,0.51087846159935,0.5940923070907593,0.17961125075817108,0.6973078548908234
50,0.5179299759864807,0.5898057401180268,0.18718354403972626,0.6929029524326324
51,0.530884507894516,0.586603797674179,0.1779276430606842,0.698275551199913
52,0.5281013250350952,0.5872008824348449,0.18080858886241913,0.696152001619339
53,0.4847844958305359,0.6131540513038636,0.17939665913581848,0.6968620419502258
