epoch,train_loss,train_iou,val_loss,val_iou
1,0.40485244676470755,0.4770350805744529,0.09236936390399933,0.5899860620498657
2,0.13342508634924888,0.5833018120527268,0.05336526345461607,0.6082966512441635
3,0.10498734000325204,0.6123272068500519,0.04752510339021683,0.6159999871253967
4,0.09389676403999328,0.6285406224727631,0.05502762705087662,0.6174657785892487
5,0.0871727049946785,0.6359457404613494,0.04135118629783392,0.6226739805936813
6,0.0810463865995407,0.644616990327835,0.041531822625547644,0.6390219283103943
7,0.07779173905402421,0.6507783476114273,0.03673986606299877,0.6438774979114532
8,0.07384805215150118,0.6578978083133697,0.038053692933171984,0.6455058276653289
9,0.07215907448530197,0.6628224482536316,0.037156377844512464,0.6442457699775695
10,0.07209502267837524,0.6637465126514435,0.03908081769943237,0.615828595161438
11,0.06821610890328884,0.6721602847576141,0.04335440650582314,0.660161719918251
12,0.06420098085701466,0.6781674696207046,0.03576105438172817,0.6293696522712707
13,0.062108538255095484,0.6837303663492202,0.03389877310022712,0.653770899772644
14,0.060291234388947484,0.6894032425880432,0.03903464378789067,0.6279461050033569
15,0.05927109628915787,0.6892082448005676,0.04149848660454154,0.6595023214817047
16,0.05726522542536259,0.6937787429094314,0.04109064221382141,0.6564070856571198
17,0.05844757335633039,0.6918449552059174,0.039521157126873735,0.6592713075876236
18,0.05500379141420126,0.7001161947250366,0.038580515701323745,0.6580140060186386
19,0.052501563429832455,0.7067307593822479,0.03367258591577411,0.65236288189888
20,0.052695250168442724,0.7071930006742477,0.034954205267131326,0.6694009828567505
21,0.05246981633454561,0.7073312532901764,0.040190729815512895,0.6652603507041931
22,0.05129103165864944,0.7093502116203309,0.038012303896248344,0.6559115505218506
23,0.0487266803458333,0.7176605548858642,0.037866089195013046,0.6712430906295777
24,0.04806182494014501,0.7171385726928711,0.041639221627265216,0.6673508417606354
25,0.04561735016852617,0.726457760810852,0.0355906331166625,0.6477633333206176
26,0.040734604816883804,0.7418574028015137,0.0364822612144053,0.6739909529685975
27,0.037819677852094176,0.7511815719604492,0.034806217700242996,0.6752168583869934
28,0.036503566931933164,0.755307074546814,0.03813508365303278,0.6737443363666534
29,0.036046872615814206,0.7574213211536407,0.03571519486606121,0.6813640761375427
30,0.03487662167847157,0.7616715462207794,0.03641059366986155,0.6760830736160278
31,0.034778880544006824,0.7617884409427643,0.035965839698910713,0.6755698955059052
32,0.03297965291887522,0.768791757106781,0.03597543325275183,0.6761701810359955
33,0.031264453090727326,0.7740107944011688,0.0364392588660121,0.6760472631454468
34,0.03238165148347616,0.771094544172287,0.034374656639993194,0.6752711462974549
35,0.03223506408557296,0.7713650631904602,0.037233131267130376,0.6760731506347656
36,0.03226253440976143,0.7721076874732972,0.03663798587396741,0.6739166688919067
37,0.03154435561969876,0.7740192873477936,0.03650598965585232,0.6780202555656433
38,0.0319441072717309,0.7736952106952667,0.03699238888919353,0.6761164188385009
39,0.031362342942506075,0.7751765313148499,0.035616769827902316,0.6765502095222473
40,0.031236619163304568,0.7769883263111115,0.037554148305207494,0.675904780626297
41,0.031190826825797557,0.775542040348053,0.037289233226329085,0.6766261875629425
42,0.03089198373630643,0.776447783946991,0.03729371935129166,0.675714703798294
43,0.03146135571971536,0.7742611968517303,0.037661321368068455,0.6751933038234711
44,0.031186948768794538,0.7757584283351898,0.03754294076934457,0.6745148730278016
