epoch,train_loss,train_iou,val_loss,val_iou
1,0.49284785974025724,0.357262765288353,0.3973851126432419,0.4918565666675568
2,0.3812066843509674,0.5063552751541137,0.3241485261917114,0.5374883532524108
3,0.2984375670552254,0.5658161779642105,0.24911519318819045,0.6029325366020203
4,0.2212819454073906,0.615608728647232,0.18719398826360703,0.6202277219295502
5,0.16285478258132935,0.6446818583011628,0.14887611627578734,0.6532085239887238
6,0.12149768728017807,0.6591427880525589,0.1140592186152935,0.6589938461780548
7,0.09045686115324497,0.6890184339284897,0.09208195962011814,0.6799033772945404
8,0.06972333599627017,0.7059070595502853,0.07689496859908104,0.654403623342514
9,0.05461474665999413,0.7213658533096313,0.06673332817852497,0.6866453588008881
10,0.04557602583616972,0.7277302598953247,0.05753198474645615,0.6741647863388062
11,0.03827197470515967,0.7378098304271699,0.056948275081813333,0.6841231095790863
12,0.03079487884417176,0.7536230416297912,0.05047481063753367,0.6889687061309815
13,0.02711039561778307,0.7586977767944336,0.04624584775418043,0.6720560872554779
14,0.024442434251308442,0.7634767122268676,0.04134639861062169,0.6914533257484436
15,0.021907403480261566,0.7659047615528106,0.04125841144472361,0.6981261217594147
16,0.018979340536519885,0.7759637336730957,0.04115260366350412,0.6619453990459442
17,0.018249581411480902,0.7736273880004882,0.042965913899242876,0.6936950623989105
18,0.0162336153537035,0.7812482266426086,0.036106603872030976,0.6927392077445984
19,0.014274960063397884,0.7889033839702606,0.042045731265097856,0.68581139087677
20,0.014701002111658455,0.7829986798763275,0.036765502598136664,0.6962385261058808
21,0.013628203384578229,0.7842199795246124,0.038051101844757795,0.682994258403778
22,0.012418583748862148,0.7913234176635742,0.03543101603165269,0.6932989406585693
23,0.011740939531475305,0.7938976154327393,0.03386425727978349,0.6989560675621033
24,0.01074712989013642,0.8003653101921081,0.0371790443919599,0.6994380450248718
25,0.010823362501338125,0.7960355770587921,0.037901417277753355,0.6932327926158905
26,0.009717884881421923,0.8033446445465088,0.03446242693811655,0.6880532991886139
27,0.009763136654160917,0.8016675255298614,0.033283331003040074,0.6978026628494263
28,0.008468456869013607,0.811812420129776,0.03159974658861756,0.7071035802364349
29,0.00829586685076356,0.8127108845710754,0.03156925277784467,0.6916886568069458
30,0.009793165053240955,0.7982496392726898,0.04125316673889756,0.6748844695091247
31,0.00796985747013241,0.8124104654788971,0.03346346454694867,0.7027056455612183
32,0.007992034073919059,0.8123321628570557,0.037199863735586404,0.6803469252586365
33,0.0077370106624439355,0.8137794742584229,0.032190959826111795,0.689074923992157
34,0.006741183155216277,0.8235343308448791,0.030667054057121276,0.7012554728984832
35,0.006230200352147222,0.8297960710525513,0.03138410292565823,0.7029572784900665
36,0.005969840328209102,0.8331004927158355,0.030721549186855556,0.7082138073444366
37,0.005744921457953751,0.835835729598999,0.028973828256130218,0.7075992000102996
38,0.005636863515712321,0.8373203859329224,0.031369382534176114,0.7053824555873871
39,0.005467396617867053,0.838720700263977,0.03014560092240572,0.7062162625789642
40,0.005367576658725739,0.8400953950881958,0.031021090652793647,0.7047101593017578
41,0.005358868837356567,0.8390942595005035,0.030109946178272368,0.7000729024410248
42,0.005231486615724861,0.8407727851867676,0.029601800134405495,0.7066959238052368
43,0.00500881873164326,0.8432981927394867,0.03026405026204884,0.7071156239509583
44,0.005142721148207784,0.8424274439811706,0.02980432504788041,0.7042307579517364
45,0.004972320183180273,0.8439249715805054,0.030021624974906444,0.7066192471981049
46,0.004911564020439982,0.8455616612434387,0.030285460697486995,0.7062800335884094
47,0.004899353729560971,0.8447308964729309,0.03045987063087523,0.7047245645523071
