epoch,train_loss,train_iou,val_loss,val_iou
1,1.410087881088257,0.41604213578999044,0.6953408539295196,0.5409344321489334
2,1.158140618085861,0.5649557846784592,0.622711853981018,0.6387485706806183
3,0.9503860831260681,0.6241998233795166,0.5302634572982788,0.638317779302597
4,0.7778326261043549,0.6734245383739471,0.45361007571220396,0.6644570410251618
5,0.634301764369011,0.7059508602619171,0.3708149516582489,0.6744650149345398
6,0.5388155542612075,0.7201129369735718,0.32611685633659365,0.6739422154426574
7,0.4650562834739685,0.7339096639156342,0.2774957406520844,0.6892231225967407
8,0.4071474293470383,0.7492475833892822,0.2585704183578491,0.6921903908252716
9,0.3656348296403885,0.7610022189617157,0.2378526210784912,0.6926414239406585
10,0.3327186437249184,0.7716624670028687,0.2188294231891632,0.6877156686782837
11,0.3189282004237175,0.770613904953003,0.22082427263259888,0.6878087711334229
12,0.29806168502569197,0.7792134971618653,0.20308578968048097,0.695330275297165
13,0.28472905707359314,0.7838769409656524,0.19516990780830384,0.7031313025951386
14,0.26584746497869494,0.7947935781478882,0.19639489889144898,0.6917562687397003
15,0.26028649872541426,0.7952555828094482,0.19500406622886657,0.6955012845993042
16,0.25450809276103975,0.7968674745559693,0.18494531393051147,0.7000815224647522
17,0.24869777679443358,0.7996423494815826,0.18360020995140075,0.7001600122451782
18,0.23570583426952363,0.8079476890563965,0.1866873562335968,0.6960581040382385
19,0.22586147785186766,0.8144307589530945,0.17765217423439025,0.7041507649421692
20,0.22131171369552613,0.8172024428844452,0.17844902992248535,0.7063855183124542
21,0.21548137611150742,0.8209388446807862,0.1923421800136566,0.6787394857406617
22,0.2257479054927826,0.8106938164234161,0.1845289134979248,0.6888436937332153
23,0.21665882927179336,0.8177201852798462,0.17885016560554504,0.6965347981452942
24,0.19915045255422592,0.832440628528595,0.17491255640983583,0.7056200635433197
25,0.1929621677994728,0.8379698619842529,0.17113654255867006,0.7087245905399322
26,0.19119864255189895,0.83914590883255,0.1710870671272278,0.7084303414821624
27,0.1864522780776024,0.8433051970005035,0.17213691711425783,0.7060045707225799
28,0.1868643363416195,0.8427481489181519,0.16966322541236878,0.7096766424179077
29,0.18687692695856095,0.84249400639534,0.1715161395072937,0.7083554244041443
30,0.1828588120341301,0.8458675327301025,0.17038123488426207,0.7099289405345917
31,0.17991860750317573,0.8482466435432434,0.16807172417640687,0.7121228969097138
32,0.1809537672996521,0.8472211918830872,0.16923452854156495,0.7104538643360138
33,0.1796760112941265,0.8480681426525116,0.16534975290298462,0.7148834288120269
34,0.18020062947273255,0.8474253983497619,0.16748319029808045,0.7109551727771759
35,0.17644235700368882,0.8505197319984436,0.17211841464042663,0.7088702392578125
36,0.1752555313408375,0.851365285396576,0.16825868248939513,0.7110371112823486
37,0.1751874410510063,0.8513666236400604,0.1681911253929138,0.712219569683075
38,0.17379218313097955,0.852527513742447,0.16614892363548278,0.7148078012466431
39,0.17183929932117462,0.8542523124217987,0.16664393067359926,0.7135302984714508
40,0.1708317250907421,0.8551117553710937,0.16781782746315002,0.7121494543552399
41,0.16890623340010644,0.8565497269630432,0.16713916540145873,0.7121590745449066
42,0.16948932921886445,0.8561122393608094,0.16849929094314575,0.7108873045444488
43,0.17029885396361352,0.8553509407043457,0.16785262703895568,0.71130246758461
